"courseID","course_title","id","value","name","full_name","semester","document","school","instructor","section","keyword","goal","color","course_desc","text","department","N.Sections","year","course_level","total_enrolled","all_semesters","all_keywords","all_goals","sustainability_classification","freq"
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"fuel",7,"#FCC30B","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"floods",15,"#56C02B","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"fossil fuel",13,"#3F7E44","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"landslides",11,"#FD9D24","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"landslides",15,"#56C02B","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"crises",16,"#00689D","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"global warming",13,"#3F7E44","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"groundwater",15,"#56C02B","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"acid rain",13,"#3F7E44","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
"GEOL-108","Crises of a Planet",34,"E","Physical Sciences","E - Physical Sciences","SP23",17105,"Dana and David Dornsife College of Letters, Arts and Sciences","Vidale, John, Emilio",24872,"groundwater",12,"#BF8B2E","Crises of a Planet - Impact of civilization on planet earth, and impact of earth's natural evolution on society: earthquakes, volcanism, landslides, floods, global warming, acid rain, groundwater depletion and pollution; mineral and fossil fuel depletion, formation of the ozone hole. Lecture, 3 hours; laboratory, 2 hour s. One all-day or overnight field trip.","crises of a planet   impact of civilization on planet earth  and impact of earth s natural evolution on society  earthquakes  volcanism  landslides  floods  global warming  acid rain  groundwater depletion and pollution  mineral and fossil fuel depletion  formation of the ozone hole  lecture  3 hours  laboratory  2 hour s  one all day or overnight field trip ","GEOL",13,"AY23","undergrad lower division",2,"SP21, SP22, SP23","fuel,acid rain,global warming,civilization,groundwater,rain,floods,landslides,earthquakes,crises,ozone,fossil fuel","6,7,11,12,13,15,16","Sustainability-Focused",1
